price,seller_age_days,seller_rating,seller_sales_count,review_count,return_policy_days,price_ratio_to_typical,seller_trust_score,seller_new_flag,review_to_sales_ratio,suspicious_phrase_count,brand,category,shipping_country,currency,text_combined
142.21,140,4.14,1074,692,17,1.1850833333333335,4.435332968697166,0,0.6437209302325582,0,Nike,Electronics,TR,USD,nike electronics in excellent condition serial number available. fast shipping and returns accepted.
761.82,673,4.36,1226,168,17,1.0898712446351932,4.802066377814574,0,0.13691931540342298,0,Samsung,Audio,AE,USD,verified samsung audio listing purchased from official store. invoice and original box included.
137.59,1200,4.73,193,77,16,1.1465833333333333,4.58910101307783,0,0.39690721649484534,0,Nike,Electronics,IN,USD,nike electronics in excellent condition minimal wear. verified authenticity by trusted reseller.
607.14,234,4.77,814,89,16,0.759874843554443,4.72123485543184,0,0.10920245398773006,0,Apple,Cameras,US,USD,original apple cameras with full packaging purchased from official store. invoice and original box included.
35.65,0,3.02,16,8,0,0.37526315789473685,2.067303336014054,1,0.47058823529411764,2,Adidas,Handbags,JP,USD,"adidas handbags premium authentic style deal factory source stock, no box but same quality as original."
211.71,53,3.73,13,4,2,0.2649687108886108,2.946611939388456,1,0.2857142857142857,1,Apple,Audio,IN,USD,apple audio premium authentic style deal no receipt available. perfect copy and hard to tell.
1347.99,0,4.59,1208,85,42,0.929648275862069,4.049887212653698,1,0.07030603804797353,0,Gucci,Cameras,IN,USD,verified gucci cameras listing serial number available. fast shipping and returns accepted.
486.79,1302,4.45,0,242,26,1.2200250626566416,3.2083636865687266,0,242.0,0,Sony,Watches,US,USD,original sony watches with full packaging serial number available. fast shipping and returns accepted.
31.28,0,2.75,71,0,5,0.12562248995983935,2.331666529754014,1,0.0,0,Bose,Cameras,CN,USD,verified bose cameras listing serial number available. fast shipping and returns accepted.
218.95,45,2.67,18,5,0,0.27403003754693367,2.511905954264974,1,0.2631578947368421,1,Apple,Watches,JP,USD,"apple watches premium no box deal factory source stock, no box but same quality as original."
707.42,1354,4.79,1238,461,23,0.8853817271589486,5.132748480404356,0,0.37207425343018563,0,Apple,Watches,US,USD,apple watches in excellent condition minimal wear. verified authenticity by trusted reseller.
740.96,651,4.26,22,144,20,0.8717176470588236,3.772880238271285,0,6.260869565217392,0,Canon,Cameras,US,USD,verified canon cameras listing minimal wear. verified authenticity by trusted reseller.
7075.06,696,4.41,351,274,11,0.7447431578947369,4.487425605513602,0,0.7784090909090909,0,Rolex,Watches,JP,USD,rolex watches in excellent condition minimal wear. verified authenticity by trusted reseller.
131.52,543,4.93,843,53,32,1.096,5.0078805106773805,0,0.06279620853080568,0,Nike,Electronics,DE,USD,nike electronics in excellent condition minimal wear. verified authenticity by trusted reseller.
101.49,1627,5.0,0,24,29,0.84575,3.5042661319843726,0,24.0,0,Nike,Sneakers,GB,USD,nike sneakers in excellent condition serial number available. fast shipping and returns accepted.
8632.94,394,4.24,343,0,42,0.9087305263157895,4.474993279078518,0,0.0,0,Rolex,Watches,CN,USD,rolex watches in excellent condition minimal wear. verified authenticity by trusted reseller.
10.6,27,1.86,35,0,8,0.08833333333333333,2.272710411140308,1,0.0,1,Nike,Handbags,IN,USD,"nike handbags copy version dm for wholesale and better price, limited details."
672.57,1030,4.32,1223,234,34,0.9621888412017168,4.932212538370612,0,0.19117647058823528,0,Samsung,Sneakers,DE,USD,verified samsung sneakers listing minimal wear. verified authenticity by trusted reseller.
8385.08,887,4.58,785,116,47,0.88264,4.981084959556127,0,0.1475826972010178,0,Rolex,Watches,AE,USD,original rolex watches with full packaging purchased from official store. invoice and original box included.
118.89,33,2.42,63,13,9,0.1398705882352941,2.702674849532342,1,0.203125,1,Canon,Electronics,IN,USD,luxury canon without receipt item no receipt available. perfect copy and hard to tell.
151.72,0,3.26,16,7,0,0.17849411764705883,2.175303336014054,1,0.4117647058823529,1,Canon,Audio,AE,USD,canon audio premium no box deal no receipt available. perfect copy and hard to tell.
8504.83,1038,3.74,579,457,14,0.8952452631578948,4.385659124550001,0,0.7879310344827586,0,Rolex,Electronics,JP,USD,verified rolex electronics listing purchased from official store. invoice and original box included.
306.48,993,4.24,527,285,37,0.7681203007518798,4.695534651925051,0,0.5397727272727273,0,Sony,Watches,GB,USD,verified sony watches listing minimal wear. verified authenticity by trusted reseller.
9333.19,710,4.03,609,106,37,0.982441052631579,4.586865603762325,0,0.1737704918032787,0,Rolex,Watches,US,USD,rolex watches in excellent condition minimal wear. verified authenticity by trusted reseller.
263.22,1153,4.67,306,0,12,1.05710843373494,4.650860353957006,0,0.0,0,Bose,Watches,GB,USD,verified bose watches listing minimal wear. verified authenticity by trusted reseller.
837.07,981,4.14,1363,50,13,1.1975250357653793,4.765982905854022,0,0.036656891495601175,0,Samsung,Cameras,DE,USD,samsung cameras in excellent condition purchased from official store. invoice and original box included.
2272.94,35,3.49,56,14,3,0.23925684210526316,3.1337906577270545,1,0.24561403508771928,1,Rolex,Watches,JP,USD,rolex watches premium replica deal no receipt available. perfect copy and hard to tell.
113.51,203,4.91,1456,374,12,0.9459166666666667,4.888251700625434,0,0.25669183253260125,0,Nike,Sneakers,US,USD,nike sneakers in excellent condition minimal wear. verified authenticity by trusted reseller.
949.24,224,4.33,1267,232,17,1.188035043804756,4.632214094079956,0,0.1829652996845426,0,Apple,Sneakers,GB,USD,apple sneakers in excellent condition purchased from official store. invoice and original box included.
1174.1,788,4.96,1340,372,22,0.8097241379310344,5.142907668947301,0,0.27740492170022374,0,Gucci,Sneakers,GB,USD,gucci sneakers in excellent condition purchased from official store. invoice and original box included.
469.39,23,2.9,10,0,6,0.26077222222222224,2.411181892751784,1,0.0,1,Louis Vuitton,Cameras,DE,USD,louis vuitton cameras dm for more no receipt available. perfect copy and hard to tell.
717.42,349,4.08,1141,230,26,1.026351931330472,4.604824070726508,0,0.20140105078809106,0,Samsung,Sneakers,CN,USD,samsung sneakers in excellent condition serial number available. fast shipping and returns accepted.
95.64,44,2.93,71,13,6,0.13682403433476395,2.9886659032195615,1,0.18055555555555555,1,Samsung,Audio,TR,USD,"samsung audio dm for more dm for wholesale and better price, limited details."
642.08,1086,4.17,960,114,28,0.8036045056320401,4.782170135310754,0,0.1186264308012487,0,Apple,Watches,TR,USD,apple watches in excellent condition purchased from official store. invoice and original box included.
818.02,796,3.93,429,350,3,1.170271816881259,4.301574503990434,0,0.813953488372093,0,Samsung,Handbags,DE,USD,samsung handbags in excellent condition minimal wear. verified authenticity by trusted reseller.
756.38,928,4.92,0,143,36,0.8898588235294118,3.419116310822076,0,143.0,0,Canon,Audio,GB,USD,verified canon audio listing minimal wear. verified authenticity by trusted reseller.
951.71,0,4.66,472,40,25,1.1911264080100126,3.761773847122983,1,0.08456659619450317,0,Apple,Cameras,AE,USD,apple cameras in excellent condition serial number available. fast shipping and returns accepted.
185.91,22,4.68,19,4,8,0.12821379310344827,3.36525720077787,1,0.2,1,Gucci,Audio,US,USD,luxury gucci wholesale lot item no receipt available. perfect copy and hard to tell.
9894.76,781,3.76,358,457,12,1.0415536842105264,4.222108808203866,0,1.2729805013927578,0,Rolex,Electronics,US,USD,verified rolex electronics listing minimal wear. verified authenticity by trusted reseller.
2210.72,29,2.88,34,15,3,0.2327073684210526,2.710016622621677,1,0.42857142857142855,2,Rolex,Cameras,JP,USD,"rolex cameras mirror quality factory source stock, no box but same quality as original."
102.69,74,2.59,9,8,0,0.2573684210526316,2.388769490278958,0,0.8,0,Sony,Cameras,TR,USD,verified sony cameras listing serial number available. fast shipping and returns accepted.
26.33,61,3.82,38,0,2,0.2771578947368421,3.263960569289175,0,0.0,0,Adidas,Handbags,CN,USD,verified adidas handbags listing serial number available. fast shipping and returns accepted.
8941.16,917,4.7,0,49,37,0.9411747368421053,3.323329608593074,0,49.0,0,Rolex,Handbags,JP,USD,original rolex handbags with full packaging purchased from official store. invoice and original box included.
66.02,240,5.0,412,403,20,0.6949473684210525,4.678581438263857,0,0.9757869249394673,0,Adidas,Watches,AE,USD,original adidas watches with full packaging minimal wear. verified authenticity by trusted reseller.
84.52,90,5.0,811,84,46,0.8896842105263157,4.831504011017946,0,0.10344827586206896,1,Adidas,Cameras,JP,USD,luxury adidas authentic style item no receipt available. perfect copy and hard to tell.
216.44,26,1.21,0,17,2,0.27088861076345433,1.0488755299006494,1,17.0,0,Apple,Handbags,JP,USD,verified apple handbags listing minimal wear. verified authenticity by trusted reseller.
1840.5,822,4.56,919,0,30,1.0225,4.915036847612332,0,0.0,0,Louis Vuitton,Audio,US,USD,louis vuitton audio in excellent condition purchased from official store. invoice and original box included.
1529.51,0,4.35,1752,665,43,0.8497277777777777,4.0397709712303085,1,0.3793496862521392,0,Louis Vuitton,Cameras,IN,USD,louis vuitton cameras in excellent condition serial number available. fast shipping and returns accepted.
2177.91,61,3.02,79,0,11,0.2292536842105263,3.1285768164252343,0,0.0,1,Rolex,Cameras,JP,USD,"rolex cameras 1:1 dm for wholesale and better price, limited details."
226.38,39,5.0,106,0,7,0.28332916145181475,4.006539126732567,1,0.0,1,Apple,Electronics,DE,USD,apple electronics premium authentic style deal no receipt available. perfect copy and hard to tell.
513.14,620,4.2,525,274,23,0.7341058655221745,4.536024965474449,0,0.5209125475285171,0,Samsung,Handbags,IN,USD,samsung handbags in excellent condition minimal wear. verified authenticity by trusted reseller.
102.95,62,2.0,0,0,5,0.4134538152610442,1.5464702089587297,0,0.0,1,Bose,Cameras,TR,USD,bose cameras premium factory surplus deal no receipt available. perfect copy and hard to tell.
233.6,110,1.93,51,0,8,0.2748235294117647,2.602740459842207,0,0.0,2,Canon,Audio,JP,USD,"luxury canon replica item factory source stock, no box but same quality as original."
195.81,293,4.23,792,88,24,0.7863855421686747,4.544992770509515,0,0.11097099621689786,0,Bose,Sneakers,GB,USD,original bose sneakers with full packaging purchased from official store. invoice and original box included.
47.3,70,3.97,0,0,0,0.18995983935742972,2.4259019815561977,0,0.0,1,Bose,Electronics,CN,USD,luxury bose without receipt item no receipt available. perfect copy and hard to tell.
2491.21,72,2.63,1,11,1,0.2622326315789474,2.005355711312245,0,5.5,1,Rolex,Cameras,AE,USD,"luxury rolex looks original item dm for wholesale and better price, limited details."
570.95,777,5.0,0,211,22,0.8168097281831188,3.3585089786267583,0,211.0,0,Samsung,Electronics,DE,USD,verified samsung electronics listing serial number available. fast shipping and returns accepted.
123.94,76,4.22,53,0,2,0.3106265664160401,3.557816824919121,0,0.0,2,Sony,Cameras,CN,USD,"sony cameras authentic style factory source stock, no box but same quality as original."
194.02,361,5.0,0,500,45,0.7791967871485944,3.3587466317738657,0,500.0,2,Bose,Handbags,DE,USD,"luxury bose copy version item factory source stock, no box but same quality as original."
195.23,0,2.58,75,9,0,0.22968235294117645,2.243683335071583,1,0.11842105263157894,1,Canon,Audio,GB,USD,"canon audio premium mirror quality deal dm for wholesale and better price, limited details."
107.86,2,3.46,44,10,6,0.27032581453634086,2.703457465742796,1,0.2222222222222222,2,Sony,Sneakers,JP,USD,"luxury sony factory surplus item factory source stock, no box but same quality as original."
854.15,634,4.25,1069,0,24,1.0048823529411763,4.744397231697892,0,0.0,0,Canon,Electronics,TR,USD,verified canon electronics listing serial number available. fast shipping and returns accepted.
265.25,1072,4.55,0,3,29,1.0652610441767068,3.239232061394605,0,3.0,0,Bose,Handbags,US,USD,verified bose handbags listing purchased from official store. invoice and original box included.
169.26,132,2.66,0,8,5,0.4242105263157894,1.955552369233263,0,8.0,1,Sony,Audio,JP,USD,"luxury sony mirror quality item dm for wholesale and better price, limited details."
2266.69,61,2.48,36,3,0,0.23859894736842105,2.63779963591782,0,0.08108108108108109,1,Rolex,Audio,GB,USD,"rolex audio premium dm for more deal dm for wholesale and better price, limited details."
529.58,491,4.55,190,0,18,0.7576251788268956,4.380340164485503,0,0.0,0,Samsung,Watches,JP,USD,verified samsung watches listing purchased from official store. invoice and original box included.
1437.16,1164,4.38,703,324,20,0.9911448275862069,4.76926604393948,0,0.4602272727272727,0,Gucci,Electronics,TR,USD,original gucci electronics with full packaging minimal wear. verified authenticity by trusted reseller.
847.9,126,5.0,484,567,25,1.0612015018773466,4.647665285703159,0,1.1690721649484537,0,Apple,Handbags,JP,USD,apple handbags in excellent condition serial number available. fast shipping and returns accepted.
67.55,53,2.03,71,5,3,0.271285140562249,2.596014136738655,1,0.06944444444444445,2,Bose,Watches,AE,USD,"luxury bose copy version item factory source stock, no box but same quality as original."
771.47,673,4.68,775,154,37,0.9076117647058823,4.931522646682651,0,0.19845360824742267,0,Canon,Watches,TR,USD,verified canon watches listing serial number available. fast shipping and returns accepted.
941.29,971,5.0,389,481,21,1.1074,4.878440055449989,0,1.2333333333333334,0,Canon,Electronics,DE,USD,original canon electronics with full packaging minimal wear. verified authenticity by trusted reseller.
960.51,555,4.32,0,590,10,1.2021401752190237,2.9421152441375873,0,590.0,0,Apple,Cameras,CN,USD,verified apple cameras listing serial number available. fast shipping and returns accepted.
1393.98,1371,3.94,1165,335,7,0.9613655172413793,4.656937312970484,0,0.28730703259005147,0,Gucci,Handbags,IN,USD,gucci handbags in excellent condition serial number available. fast shipping and returns accepted.
